Description,Category
Payment - Monthly service fee - Lloyds - Thank you,Bank Charges
Transaction: Electricity top-up - E.ON (Ref: 3945),Light and Heat
Invoice paid - Gas bill - British Gas,Light and Heat
Company formation - LegalZoom - Confirmed,Legal
Auto debit - HSBC ATM withdrawal fee,Cash withdrawal
Direct debit - Quarterly tax instalment to HMRC,Corp Tax
Invoice paid - ATM cash withdrawal - Thank you,Cash withdrawal
Online transfer - Electricity top-up - E.ON,Light and Heat
Auto debit - Property maintenance service charge - Confirmed,Management Service Charge
Online transfer - TalkTalk - Landline charges,Telephone
Invoice paid - HSBC ATM withdrawal fee - Thank you,Cash withdrawal
Auto debit - Monthly service fee - Lloyds,Bank Charges
Direct debit - Monthly lease to Workspace Ltd (Ref: 3945),Rent
Direct debit - Monthly service fee - Lloyds (Ref: 3945),Bank Charges
Payment - TalkTalk - Landline charges (Processed),Telephone
Payment - Overdraft interest - HSBC (Auto Pay),Bank Charges
Direct debit - Monthly lease to Workspace Ltd,Rent
Payment - EDF Energy - Monthly electricity - Thank you,Light and Heat
EE Ltd - Fibre broadband (Auto Pay),Telephone
Online transfer - Octopus Energy - Utility Bill - Thank you,Light and Heat
Transaction: USB drives from Amazon,Computer Consumables
Auto debit - Business premises rental - Confirmed,Rent
CT600 Tax return (Ref: 3945),Corp Tax
Transaction: Solicitor consultation (Processed),Legal
Transaction: Cash machine - £100 withdrawal - Confirmed,Cash withdrawal
Payment - Legal advice - Johnson LLP - Confirmed,Legal
Online transfer - Corporation Tax - HMRC submission - Thank you,Corp Tax
Online transfer - EDF Energy - Monthly electricity (Auto Pay),Light and Heat
Service invoice - JLL - Thank you,Management Service Charge
Auto debit - Property maintenance service charge (Processed),Management Service Charge
Invoice paid - Building service charges (Ref: 3945),Management Service Charge
Online transfer - CT600 Tax return - Thank you,Corp Tax
Online transfer - Yearly payment to Zurich (Processed),Insurance
Invoice paid - Barclays - cash taken,Cash withdrawal
Transaction: Building service charges - Thank you,Management Service Charge
Transaction: HMRC Corp Tax payment Q1 - Confirmed,Corp Tax
Online transfer - Octopus Energy - Utility Bill (Auto Pay),Light and Heat
Online transfer - NatWest transaction charge (Processed),Bank Charges
Transaction: Ebuyer - replacement keyboard - Thank you,Computer Consumables
Property maintenance service charge - Thank you,Management Service Charge
Invoice paid - Service invoice - JLL - Thank you,Management Service Charge
Retainer fee - Law firm - Confirmed,Legal
Transaction: Property maintenance service charge - Thank you,Management Service Charge
Auto debit - Business premises rental - Confirmed,Rent
Auto debit - Bookkeeping invoice - Q2,Accountancy
Transaction: Vodafone - SIM only bill,Telephone
Auto debit - Aviva - Commercial policy (Processed),Insurance
Bookkeeping invoice - Q2 - Thank you,Accountancy
Auto debit - Building service charges - Thank you,Management Service Charge
Payment - PC World - Monitor stand,Computer Consumables
Overdraft interest - HSBC (Ref: 3945),Bank Charges
Auto debit - Rent for office - 45 High Street (Ref: 3945),Rent
Payment - Monthly lease to Workspace Ltd,Rent
Payment - NatWest transaction charge - Thank you,Bank Charges
Invoice paid - Solicitor consultation (Ref: 3945),Legal
Invoice paid - Aviva - Commercial policy (Processed),Insurance
Direct debit - CT600 Tax return,Corp Tax
Auto debit - NatWest transaction charge (Auto Pay),Bank Charges
Payment - TalkTalk - Landline charges (Ref: 3945),Telephone
Transaction: Property maintenance service charge,Management Service Charge
Payment - Bank fee - Barclays (Processed),Bank Charges
Payment - Printer ink - Staples,Computer Consumables
Online transfer - Gas bill - British Gas,Light and Heat
Transaction: Retainer fee - Law firm (Auto Pay),Legal
Direct debit - Company formation - LegalZoom - Confirmed,Legal
Auto debit - Retainer fee - Law firm (Ref: 3945),Legal
Transaction: Solicitor consultation - Thank you,Legal
Transaction: Monthly lease to Workspace Ltd (Auto Pay),Rent
Payment - Rent for office - 45 High Street - Confirmed,Rent
Payment - Legal advice - Johnson LLP,Legal
Payment - NatWest transaction charge - Thank you,Bank Charges
Online transfer - Aviva - Commercial policy (Processed),Insurance
Auto debit - VAT filing service by Accountant Ltd - Confirmed,Accountancy
Invoice paid - Yearly payment to Zurich - Confirmed,Insurance
Transaction: Company formation - LegalZoom (Auto Pay),Legal
Invoice paid - Aviva - Commercial policy (Ref: 3945),Insurance
Transaction: Insurance premium - Direct Line (Auto Pay),Insurance
Payment - EDF Energy - Monthly electricity (Ref: 3945),Light and Heat
Transaction: Electricity top-up - E.ON,Light and Heat
Direct debit - NatWest transaction charge (Auto Pay),Bank Charges
Invoice paid - Monthly service fee - Lloyds,Bank Charges
Auto debit - VAT filing service by Accountant Ltd (Ref: 3945),Accountancy
Transaction: TalkTalk - Landline charges (Auto Pay),Telephone
Invoice paid - Electricity top-up - E.ON,Light and Heat
Invoice paid - Bank fee - Barclays - Confirmed,Bank Charges
Transaction: Quarterly management fee - Thank you,Management Service Charge
Payment - Corporation Tax - HMRC submission (Auto Pay),Corp Tax
Auto debit - Quarterly tax instalment to HMRC (Processed),Corp Tax
VAT filing service by Accountant Ltd (Auto Pay),Accountancy
Direct debit - Quarterly tax instalment to HMRC (Processed),Corp Tax
Auto debit - Overdraft interest - HSBC (Ref: 3945),Bank Charges
Auto debit - Building service charges - Confirmed,Management Service Charge
Transaction: NatWest transaction charge (Auto Pay),Bank Charges
Direct debit - Bookkeeping invoice - Q2 (Auto Pay),Accountancy
Online transfer - HSBC ATM withdrawal fee (Ref: 3945),Cash withdrawal
Auto debit - Overdraft interest - HSBC (Processed),Bank Charges
Auto debit - HMRC Corp Tax payment Q1,Corp Tax
Direct debit - Business insurance - AXA (Auto Pay),Insurance
Transaction: Cash machine - £100 withdrawal (Auto Pay),Cash withdrawal
Invoice paid - Gas bill - British Gas (Processed),Light and Heat
Transaction: Electricity top-up - E.ON,Light and Heat
Solicitor consultation (Ref: 3945),Legal
Direct debit - Printer ink - Staples (Processed),Computer Consumables
Payment - EDF Energy - Monthly electricity,Light and Heat
Online transfer - HMRC Corp Tax payment Q1 - Thank you,Corp Tax
Gas bill - British Gas - Thank you,Light and Heat
Bank fee - Barclays (Processed),Bank Charges
Auto debit - Cash machine - £100 withdrawal - Thank you,Cash withdrawal
Direct debit - Barclays - cash taken,Cash withdrawal
Payment - Service invoice - JLL - Confirmed,Management Service Charge
Online transfer - VAT filing service by Accountant Ltd (Processed),Accountancy
Direct debit - Business insurance - AXA - Confirmed,Insurance
Invoice paid - NatWest transaction charge (Ref: 3945),Bank Charges
Online transfer - USB drives from Amazon (Ref: 3945),Computer Consumables
Online transfer - VAT filing service by Accountant Ltd - Thank you,Accountancy
Payment - USB drives from Amazon,Computer Consumables
Invoice paid - Gas bill - British Gas - Confirmed,Light and Heat
Payment - Cash machine - £100 withdrawal (Auto Pay),Cash withdrawal
Transaction: Corporation Tax - HMRC submission,Corp Tax
Online transfer - Quarterly tax instalment to HMRC (Ref: 3945),Corp Tax
Online transfer - Smith & Co - Tax services - Thank you,Accountancy
Online transfer - VAT filing service by Accountant Ltd,Accountancy
Online transfer - Company formation - LegalZoom (Auto Pay),Legal
Payment - Bookkeeping invoice - Q2,Accountancy
Payment - PC World - Monitor stand (Processed),Computer Consumables
Direct debit - Insurance premium - Direct Line,Insurance
CT600 Tax return - Confirmed,Corp Tax
Direct debit - Ebuyer - replacement keyboard - Confirmed,Computer Consumables
Direct debit - Bank fee - Barclays - Confirmed,Bank Charges
Account audit fee,Accountancy
Gas bill - British Gas (Processed),Light and Heat
Direct debit - CT600 Tax return (Auto Pay),Corp Tax
Transaction: Octopus Energy - Utility Bill,Light and Heat
Direct debit - EDF Energy - Monthly electricity (Processed),Light and Heat
Payment - Building service charges,Management Service Charge
Payment - Business premises rental - Thank you,Rent
Online transfer - Building service charges (Processed),Management Service Charge
Payment - Quarterly management fee - Confirmed,Management Service Charge
Online transfer - HSBC ATM withdrawal fee - Confirmed,Cash withdrawal
Company formation - LegalZoom (Auto Pay),Legal
Payment - Business premises rental (Ref: 3945),Rent
EE Ltd - Fibre broadband,Telephone
CT600 Tax return,Corp Tax
HMRC Corp Tax payment Q1 - Confirmed,Corp Tax
Online transfer - Barclays - cash taken - Thank you,Cash withdrawal
Auto debit - Aviva - Commercial policy,Insurance
Auto debit - Bank fee - Barclays,Bank Charges
Transaction: Printer ink - Staples,Computer Consumables
Direct debit - Bank fee - Barclays - Thank you,Bank Charges
Direct debit - Quarterly management fee,Management Service Charge
Direct debit - Solicitor consultation (Auto Pay),Legal
Auto debit - Overdraft interest - HSBC - Thank you,Bank Charges
Payment - Yearly payment to Zurich (Ref: 3945),Insurance
Direct debit - ATM cash withdrawal - Thank you,Cash withdrawal
Invoice paid - Rent for office - 45 High Street,Rent
Online transfer - Gas bill - British Gas,Light and Heat
EDF Energy - Monthly electricity (Auto Pay),Light and Heat
Payment - EE Ltd - Fibre broadband - Thank you,Telephone
Auto debit - Landlord rent transfer - Confirmed,Rent
Auto debit - Monthly lease to Workspace Ltd (Auto Pay),Rent
Online transfer - Quarterly management fee,Management Service Charge
Smith & Co - Tax services,Accountancy
Invoice paid - USB drives from Amazon (Auto Pay),Computer Consumables
Invoice paid - PC World - Monitor stand (Processed),Computer Consumables
Business insurance - AXA (Ref: 3945),Insurance
Payment - Business premises rental (Ref: 3945),Rent
Direct debit - HSBC ATM withdrawal fee (Ref: 3945),Cash withdrawal
Payment - Service invoice - JLL - Thank you,Management Service Charge
Invoice paid - Bank fee - Barclays,Bank Charges
Invoice paid - Bookkeeping invoice - Q2,Accountancy
Payment - Monthly service fee - Lloyds (Ref: 3945),Bank Charges
Payment - Cash machine - £100 withdrawal (Auto Pay),Cash withdrawal
Payment - Business insurance - AXA,Insurance
Invoice paid - Quarterly management fee (Processed),Management Service Charge
Aviva - Commercial policy,Insurance
Payment - Cash machine - £100 withdrawal - Confirmed,Cash withdrawal
